image_name,label,split,shard_name,rel_path
5f51ed299721cd5c9c3a.jpg,0,train,shard_0,shard_0/images/5f51ed299721cd5c9c3a.jpg
000f28fe8141e71f1364.jpg,0,train,shard_0,shard_0/images/000f28fe8141e71f1364.jpg
1981aa5bf78548ffba56.jpg,0,train,shard_0,shard_0/images/1981aa5bf78548ffba56.jpg
b8e1101f2026e6aa4810.jpg,0,train,shard_0,shard_0/images/b8e1101f2026e6aa4810.jpg
bec68e1005f4144c86e1.jpg,1,train,shard_0,shard_0/images/bec68e1005f4144c86e1.jpg
9edaa069bdda702ec7fd.jpg,0,train,shard_0,shard_0/images/9edaa069bdda702ec7fd.jpg
c0ed6f38dced495da57b.jpg,1,train,shard_0,shard_0/images/c0ed6f38dced495da57b.jpg
38e42d144cfedc59bc0b.jpg,0,train,shard_0,shard_0/images/38e42d144cfedc59bc0b.jpg
7c11ec2d1f38347d64ad.jpg,1,train,shard_0,shard_0/images/7c11ec2d1f38347d64ad.jpg
e6340cb74156f96438aa.jpg,0,train,shard_0,shard_0/images/e6340cb74156f96438aa.jpg
39b51e8b42ea7e934eee.jpg,0,train,shard_0,shard_0/images/39b51e8b42ea7e934eee.jpg
9ebc4d0e6a8e14decf28.jpg,1,train,shard_0,shard_0/images/9ebc4d0e6a8e14decf28.jpg
095c458bf98c76bed0d3.jpg,1,train,shard_0,shard_0/images/095c458bf98c76bed0d3.jpg
31d077cf222fe441dd27.jpg,1,train,shard_0,shard_0/images/31d077cf222fe441dd27.jpg
866bda46976131e69edd.jpg,1,train,shard_0,shard_0/images/866bda46976131e69edd.jpg
f0976fb32da3c618206d.jpg,0,train,shard_0,shard_0/images/f0976fb32da3c618206d.jpg
0b286de5bbec817526c4.jpg,0,train,shard_0,shard_0/images/0b286de5bbec817526c4.jpg
63078c85ad6a3ab545b6.jpg,0,train,shard_0,shard_0/images/63078c85ad6a3ab545b6.jpg
8847735b38364313cdcb.jpg,1,train,shard_0,shard_0/images/8847735b38364313cdcb.jpg
c06c12d2f5bb8a4d23b6.jpg,0,train,shard_0,shard_0/images/c06c12d2f5bb8a4d23b6.jpg
94f00eac1981e28ef8fb.jpg,0,train,shard_0,shard_0/images/94f00eac1981e28ef8fb.jpg
2e87553de20a20044733.jpg,0,train,shard_0,shard_0/images/2e87553de20a20044733.jpg
e6faf66e86f7c1583a49.jpg,0,train,shard_0,shard_0/images/e6faf66e86f7c1583a49.jpg
b44e931be0dd457f6c91.jpg,0,train,shard_0,shard_0/images/b44e931be0dd457f6c91.jpg
d58bcbadb32b766ac094.jpg,1,train,shard_0,shard_0/images/d58bcbadb32b766ac094.jpg
55592ca5e2a90a46537a.jpg,0,train,shard_0,shard_0/images/55592ca5e2a90a46537a.jpg
4392e868abbcfd42e5be.jpg,1,train,shard_0,shard_0/images/4392e868abbcfd42e5be.jpg
c2f13e60a11cac2c71a8.jpg,1,train,shard_0,shard_0/images/c2f13e60a11cac2c71a8.jpg
2e22c98bc1467ebf8648.jpg,0,train,shard_0,shard_0/images/2e22c98bc1467ebf8648.jpg
585b312d1d05c0950a91.jpg,1,train,shard_0,shard_0/images/585b312d1d05c0950a91.jpg
59679e8cbee5f1017d4e.jpg,1,train,shard_0,shard_0/images/59679e8cbee5f1017d4e.jpg
f6f00d3b2f42bf64f6cc.jpg,0,train,shard_0,shard_0/images/f6f00d3b2f42bf64f6cc.jpg
e63e57ed2fa68c0ac86d.jpg,0,train,shard_0,shard_0/images/e63e57ed2fa68c0ac86d.jpg
2033ba73e7a1a2765712.jpg,0,train,shard_0,shard_0/images/2033ba73e7a1a2765712.jpg
0104137300f0c5d75fb7.jpg,1,train,shard_0,shard_0/images/0104137300f0c5d75fb7.jpg
821d708dbfc58f0de282.jpg,0,train,shard_0,shard_0/images/821d708dbfc58f0de282.jpg
d0efb7fe6b742035bfc8.jpg,1,train,shard_0,shard_0/images/d0efb7fe6b742035bfc8.jpg
1156772eed6b824471ab.jpg,1,train,shard_0,shard_0/images/1156772eed6b824471ab.jpg
4e9e859f7ecdded3fc76.jpg,1,train,shard_0,shard_0/images/4e9e859f7ecdded3fc76.jpg
4b5ce42d9c7ca7de7bf7.jpg,1,train,shard_0,shard_0/images/4b5ce42d9c7ca7de7bf7.jpg
971c98dce81f75587f1b.jpg,0,train,shard_0,shard_0/images/971c98dce81f75587f1b.jpg
e9de76afb3c17ffe9902.jpg,1,train,shard_0,shard_0/images/e9de76afb3c17ffe9902.jpg
b503948ea6938bd4aa5c.jpg,1,train,shard_0,shard_0/images/b503948ea6938bd4aa5c.jpg
07ae32384776606865ca.jpg,0,train,shard_0,shard_0/images/07ae32384776606865ca.jpg
ccab13d119ecf50ccb2c.jpg,1,train,shard_0,shard_0/images/ccab13d119ecf50ccb2c.jpg
aac4b8805b2c955eb7ea.jpg,1,train,shard_0,shard_0/images/aac4b8805b2c955eb7ea.jpg
8983c798be8ca717d485.jpg,0,train,shard_0,shard_0/images/8983c798be8ca717d485.jpg
c303334dc0d121096e2a.jpg,0,train,shard_0,shard_0/images/c303334dc0d121096e2a.jpg
810dbc189327e3bc6260.jpg,0,train,shard_0,shard_0/images/810dbc189327e3bc6260.jpg
23a8dd8870bcdf9bf26c.jpg,1,train,shard_0,shard_0/images/23a8dd8870bcdf9bf26c.jpg
a7e7d44ca5f1c9b5e560.jpg,1,train,shard_0,shard_0/images/a7e7d44ca5f1c9b5e560.jpg
f990224530cb0073d407.jpg,1,train,shard_0,shard_0/images/f990224530cb0073d407.jpg
d9b78fd896f122c2b932.jpg,1,train,shard_0,shard_0/images/d9b78fd896f122c2b932.jpg
01eff34e854f80f3634e.jpg,1,train,shard_0,shard_0/images/01eff34e854f80f3634e.jpg
a545c68760ac0e16f646.jpg,0,train,shard_0,shard_0/images/a545c68760ac0e16f646.jpg
900e6c8d366900308037.jpg,1,train,shard_0,shard_0/images/900e6c8d366900308037.jpg
ee150e507352b9fea46c.jpg,0,train,shard_0,shard_0/images/ee150e507352b9fea46c.jpg
548571eb8f84d61d7eb3.jpg,1,train,shard_0,shard_0/images/548571eb8f84d61d7eb3.jpg
71b60b30a0393860ae7b.jpg,1,train,shard_0,shard_0/images/71b60b30a0393860ae7b.jpg
0f1d28fcc240c6d64e44.jpg,0,train,shard_0,shard_0/images/0f1d28fcc240c6d64e44.jpg
58617cff05a3a78bd301.jpg,0,train,shard_0,shard_0/images/58617cff05a3a78bd301.jpg
4bc3af080b9f6c4623ec.jpg,1,train,shard_0,shard_0/images/4bc3af080b9f6c4623ec.jpg
c75f7223894ed433eb2d.jpg,1,train,shard_0,shard_0/images/c75f7223894ed433eb2d.jpg
5058a77ee895776c8e65.jpg,0,train,shard_0,shard_0/images/5058a77ee895776c8e65.jpg
77a7afc685d6f1906d0e.jpg,1,train,shard_0,shard_0/images/77a7afc685d6f1906d0e.jpg
b22dafb9f44465e8dd8b.jpg,0,train,shard_0,shard_0/images/b22dafb9f44465e8dd8b.jpg
966c58b8a1c3257afd41.jpg,1,train,shard_0,shard_0/images/966c58b8a1c3257afd41.jpg
89afe626c6dfb9667072.jpg,0,train,shard_0,shard_0/images/89afe626c6dfb9667072.jpg
953d4e5a7407ebfcb280.jpg,0,train,shard_0,shard_0/images/953d4e5a7407ebfcb280.jpg
00677f733f73cd80492e.jpg,0,train,shard_0,shard_0/images/00677f733f73cd80492e.jpg
06406debcba497a87559.jpg,1,train,shard_0,shard_0/images/06406debcba497a87559.jpg
c03c559f40bc07fd11a9.jpg,0,train,shard_0,shard_0/images/c03c559f40bc07fd11a9.jpg
9044dca80833d269ab9b.jpg,0,train,shard_0,shard_0/images/9044dca80833d269ab9b.jpg
192747b6d2cbbb29d325.jpg,1,train,shard_0,shard_0/images/192747b6d2cbbb29d325.jpg
cd48196a66d758a60ec5.jpg,1,train,shard_0,shard_0/images/cd48196a66d758a60ec5.jpg
3d1b1e2d3201aa4f4997.jpg,0,train,shard_0,shard_0/images/3d1b1e2d3201aa4f4997.jpg
c2e96f33c6f67bb0a678.jpg,0,train,shard_0,shard_0/images/c2e96f33c6f67bb0a678.jpg
32d7d03dbb7dd2af1dac.jpg,1,train,shard_0,shard_0/images/32d7d03dbb7dd2af1dac.jpg
7a5937b4df966704b5e4.jpg,1,train,shard_0,shard_0/images/7a5937b4df966704b5e4.jpg
b50ad18f681e102807e0.jpg,0,train,shard_0,shard_0/images/b50ad18f681e102807e0.jpg
277c331fbd3a357c3084.jpg,1,train,shard_0,shard_0/images/277c331fbd3a357c3084.jpg
60b848490523c0480c42.jpg,1,train,shard_0,shard_0/images/60b848490523c0480c42.jpg
ce1ddf1422377e004fe6.jpg,1,train,shard_0,shard_0/images/ce1ddf1422377e004fe6.jpg
4d551f2b992b4fbe7d8e.jpg,1,train,shard_0,shard_0/images/4d551f2b992b4fbe7d8e.jpg
3a61317431826bb19e83.jpg,0,train,shard_0,shard_0/images/3a61317431826bb19e83.jpg
fb642dda960f49b1dd89.jpg,0,train,shard_0,shard_0/images/fb642dda960f49b1dd89.jpg
d76276ed6b9a44a2a7cc.jpg,1,train,shard_0,shard_0/images/d76276ed6b9a44a2a7cc.jpg
5beff4acc949114398ef.jpg,1,train,shard_0,shard_0/images/5beff4acc949114398ef.jpg
f934b06b03ca747c061f.jpg,0,train,shard_0,shard_0/images/f934b06b03ca747c061f.jpg
5e583fe67df301a7035e.jpg,1,train,shard_0,shard_0/images/5e583fe67df301a7035e.jpg
dc985c9960159685b40c.jpg,1,train,shard_0,shard_0/images/dc985c9960159685b40c.jpg
42038a04cf1fd7a642c3.jpg,1,train,shard_0,shard_0/images/42038a04cf1fd7a642c3.jpg
8a3c62551f705639f1cb.jpg,1,train,shard_0,shard_0/images/8a3c62551f705639f1cb.jpg
17cf731e42691213e3da.jpg,0,train,shard_0,shard_0/images/17cf731e42691213e3da.jpg
09025d0eca1e0bcf92e9.jpg,1,train,shard_0,shard_0/images/09025d0eca1e0bcf92e9.jpg
6b7b9a149f1dd916f748.jpg,0,train,shard_0,shard_0/images/6b7b9a149f1dd916f748.jpg
a27327ee034c13945141.jpg,1,train,shard_0,shard_0/images/a27327ee034c13945141.jpg
b0e4a310a7bb01977f13.jpg,0,train,shard_0,shard_0/images/b0e4a310a7bb01977f13.jpg
1b291a17dbc892dde5d6.jpg,0,train,shard_0,shard_0/images/1b291a17dbc892dde5d6.jpg
d8e57110e5560bd93155.jpg,1,train,shard_0,shard_0/images/d8e57110e5560bd93155.jpg
d2142fdc3795857af7b1.jpg,1,train,shard_0,shard_0/images/d2142fdc3795857af7b1.jpg
194fa42603516dd246ed.jpg,1,train,shard_0,shard_0/images/194fa42603516dd246ed.jpg
90a47e62436b0c308b3b.jpg,1,train,shard_0,shard_0/images/90a47e62436b0c308b3b.jpg
a9448351428c81318d1f.jpg,1,train,shard_0,shard_0/images/a9448351428c81318d1f.jpg
958cf801d3e519b35ba0.jpg,1,train,shard_0,shard_0/images/958cf801d3e519b35ba0.jpg
65dfe638f9bfa94e1bce.jpg,1,train,shard_0,shard_0/images/65dfe638f9bfa94e1bce.jpg
9b6ebef575c5ce8416ae.jpg,0,train,shard_0,shard_0/images/9b6ebef575c5ce8416ae.jpg
f2120aad08b4f404b6fb.jpg,1,train,shard_0,shard_0/images/f2120aad08b4f404b6fb.jpg
56429f78175d8736c5ac.jpg,1,train,shard_0,shard_0/images/56429f78175d8736c5ac.jpg
0819fabbb248b5fd73d7.jpg,1,train,shard_0,shard_0/images/0819fabbb248b5fd73d7.jpg
0ca35341154456a84978.jpg,1,train,shard_0,shard_0/images/0ca35341154456a84978.jpg
0bbe26d584fb0c09015b.jpg,1,train,shard_0,shard_0/images/0bbe26d584fb0c09015b.jpg
9494d69a760806ec9c23.jpg,0,train,shard_0,shard_0/images/9494d69a760806ec9c23.jpg
2b33d428969500fd43ec.jpg,1,train,shard_0,shard_0/images/2b33d428969500fd43ec.jpg
74cc6a81b4d4649ee849.jpg,0,train,shard_0,shard_0/images/74cc6a81b4d4649ee849.jpg
7b36180a5ba59afe9495.jpg,1,train,shard_0,shard_0/images/7b36180a5ba59afe9495.jpg
784d37b3e92884a1138b.jpg,1,train,shard_0,shard_0/images/784d37b3e92884a1138b.jpg
6222fb99202162202361.jpg,0,train,shard_0,shard_0/images/6222fb99202162202361.jpg
e67cb18260c2b3bda3f1.jpg,1,train,shard_0,shard_0/images/e67cb18260c2b3bda3f1.jpg
6e1a198eee53b403fff5.jpg,1,train,shard_0,shard_0/images/6e1a198eee53b403fff5.jpg
0b931b380125387455ff.jpg,0,train,shard_0,shard_0/images/0b931b380125387455ff.jpg
341922df818842614a26.jpg,1,train,shard_0,shard_0/images/341922df818842614a26.jpg
0f4513a243b9b5b1620e.jpg,0,train,shard_0,shard_0/images/0f4513a243b9b5b1620e.jpg
e7dd3ba4c06034a43c4c.jpg,1,train,shard_0,shard_0/images/e7dd3ba4c06034a43c4c.jpg
04cbd1bc24073b3e6937.jpg,1,train,shard_0,shard_0/images/04cbd1bc24073b3e6937.jpg
92e7c6aa6338082468ab.jpg,0,train,shard_0,shard_0/images/92e7c6aa6338082468ab.jpg
1b4e972517ebd6a883a7.jpg,0,train,shard_0,shard_0/images/1b4e972517ebd6a883a7.jpg
0d9a76df2216625a9cf8.jpg,1,train,shard_0,shard_0/images/0d9a76df2216625a9cf8.jpg
7a2d3915e32bab5dbb63.jpg,1,train,shard_0,shard_0/images/7a2d3915e32bab5dbb63.jpg
842772d8239609068718.jpg,0,train,shard_0,shard_0/images/842772d8239609068718.jpg
7601d2f47a86fcc7df06.jpg,0,train,shard_0,shard_0/images/7601d2f47a86fcc7df06.jpg
3ea54e97eeeac5cc90a7.jpg,0,train,shard_0,shard_0/images/3ea54e97eeeac5cc90a7.jpg
566293ed5e4995f7452c.jpg,0,train,shard_0,shard_0/images/566293ed5e4995f7452c.jpg
b38ea584d11f9525706d.jpg,0,train,shard_0,shard_0/images/b38ea584d11f9525706d.jpg
6458a061923278c9b29b.jpg,1,train,shard_0,shard_0/images/6458a061923278c9b29b.jpg
2dc937581d237b0c6861.jpg,1,train,shard_0,shard_0/images/2dc937581d237b0c6861.jpg
686fb534d150981639cf.jpg,0,train,shard_0,shard_0/images/686fb534d150981639cf.jpg
a597619169f300c13bbe.jpg,1,train,shard_0,shard_0/images/a597619169f300c13bbe.jpg
095abf43540dde5deb77.jpg,0,train,shard_0,shard_0/images/095abf43540dde5deb77.jpg
c7c3df15961bd2e2206e.jpg,1,train,shard_0,shard_0/images/c7c3df15961bd2e2206e.jpg
537d0e35babd50b37c5f.jpg,1,train,shard_0,shard_0/images/537d0e35babd50b37c5f.jpg
200ad4a045c2ba1465fe.jpg,1,train,shard_0,shard_0/images/200ad4a045c2ba1465fe.jpg
ac67cb9337817f6463a4.jpg,1,train,shard_0,shard_0/images/ac67cb9337817f6463a4.jpg
2338698fbd991653409a.jpg,0,train,shard_0,shard_0/images/2338698fbd991653409a.jpg
a79bc7ab76b5075efe19.jpg,0,train,shard_0,shard_0/images/a79bc7ab76b5075efe19.jpg
36352f3ed13164bad763.jpg,0,train,shard_0,shard_0/images/36352f3ed13164bad763.jpg
794cd4258af34c53c826.jpg,1,train,shard_0,shard_0/images/794cd4258af34c53c826.jpg
56172dee85a605ed754b.jpg,1,train,shard_0,shard_0/images/56172dee85a605ed754b.jpg
30332611c94161a1cfee.jpg,1,train,shard_0,shard_0/images/30332611c94161a1cfee.jpg
0721915c85ed7dc9f1d6.jpg,0,train,shard_0,shard_0/images/0721915c85ed7dc9f1d6.jpg
71382c8119647b8b7d8c.jpg,0,train,shard_0,shard_0/images/71382c8119647b8b7d8c.jpg
9dfb6b5cb803cac591c1.jpg,1,train,shard_0,shard_0/images/9dfb6b5cb803cac591c1.jpg
1c9003acd2e169bb6493.jpg,1,train,shard_0,shard_0/images/1c9003acd2e169bb6493.jpg
7b1c834c7edbe880a6f6.jpg,0,train,shard_0,shard_0/images/7b1c834c7edbe880a6f6.jpg
fdc86854aea6c0c2d278.jpg,0,train,shard_0,shard_0/images/fdc86854aea6c0c2d278.jpg
ef7190cfa56bad629e21.jpg,1,train,shard_0,shard_0/images/ef7190cfa56bad629e21.jpg
74a2b4d7d119c43ee8b8.jpg,0,train,shard_0,shard_0/images/74a2b4d7d119c43ee8b8.jpg
a64a36cfdf824152d441.jpg,1,train,shard_0,shard_0/images/a64a36cfdf824152d441.jpg
a0a355a45bd4031ab80b.jpg,1,train,shard_0,shard_0/images/a0a355a45bd4031ab80b.jpg
fe7aa24f6ae2c8092de1.jpg,0,train,shard_0,shard_0/images/fe7aa24f6ae2c8092de1.jpg
abc7b06665842b0c2707.jpg,1,train,shard_0,shard_0/images/abc7b06665842b0c2707.jpg
f05a275cca99acc2992d.jpg,1,train,shard_0,shard_0/images/f05a275cca99acc2992d.jpg
95d8ef98ccbe1d8fc3b1.jpg,0,train,shard_0,shard_0/images/95d8ef98ccbe1d8fc3b1.jpg
b04b840c7c7c37302985.jpg,0,train,shard_0,shard_0/images/b04b840c7c7c37302985.jpg
a11b3caa6b70842c65d4.jpg,1,train,shard_0,shard_0/images/a11b3caa6b70842c65d4.jpg
55d6ca1e8284f7b29649.jpg,1,train,shard_0,shard_0/images/55d6ca1e8284f7b29649.jpg
7d9a4f49f463fa959e03.jpg,0,train,shard_0,shard_0/images/7d9a4f49f463fa959e03.jpg
53199f7be2dfa77b76cc.jpg,0,train,shard_0,shard_0/images/53199f7be2dfa77b76cc.jpg
ac8dd338c9de36e7e460.jpg,0,train,shard_0,shard_0/images/ac8dd338c9de36e7e460.jpg
ede0735cc2324b7c94f0.jpg,1,train,shard_0,shard_0/images/ede0735cc2324b7c94f0.jpg
05389271b222e452df3c.jpg,1,train,shard_0,shard_0/images/05389271b222e452df3c.jpg
517d9558a388c113f0b7.jpg,1,train,shard_0,shard_0/images/517d9558a388c113f0b7.jpg
e0cbfe8372c9ea9d267c.jpg,0,train,shard_0,shard_0/images/e0cbfe8372c9ea9d267c.jpg
bd3a6c7fe236a8c81174.jpg,0,train,shard_0,shard_0/images/bd3a6c7fe236a8c81174.jpg
14c4a49efd05c11c9655.jpg,1,train,shard_0,shard_0/images/14c4a49efd05c11c9655.jpg
284540447f5158534cdb.jpg,1,train,shard_0,shard_0/images/284540447f5158534cdb.jpg
8feeb9e419f26361c0e4.jpg,1,train,shard_0,shard_0/images/8feeb9e419f26361c0e4.jpg
5c3b2d07519b01dd4616.jpg,0,train,shard_0,shard_0/images/5c3b2d07519b01dd4616.jpg
854726209a7beefe967e.jpg,0,train,shard_0,shard_0/images/854726209a7beefe967e.jpg
cf8d2e96479c40d0f8f1.jpg,1,train,shard_0,shard_0/images/cf8d2e96479c40d0f8f1.jpg
103278ea2fe3743b4371.jpg,0,train,shard_0,shard_0/images/103278ea2fe3743b4371.jpg
a7d6f3862ad4ae0d5287.jpg,1,train,shard_0,shard_0/images/a7d6f3862ad4ae0d5287.jpg
5b57cb71ec01cb79224b.jpg,1,train,shard_0,shard_0/images/5b57cb71ec01cb79224b.jpg
beae9b56019d121b72cc.jpg,0,train,shard_0,shard_0/images/beae9b56019d121b72cc.jpg
5efe1ef0c4a24d130d20.jpg,0,train,shard_0,shard_0/images/5efe1ef0c4a24d130d20.jpg
186b57a7b78e60bb2bb9.jpg,0,train,shard_0,shard_0/images/186b57a7b78e60bb2bb9.jpg
3e298e48e75ce57c33f6.jpg,0,train,shard_0,shard_0/images/3e298e48e75ce57c33f6.jpg
da037ce913db62e2302e.jpg,0,train,shard_0,shard_0/images/da037ce913db62e2302e.jpg
33591c422f8b7095753e.jpg,1,train,shard_0,shard_0/images/33591c422f8b7095753e.jpg
87a1a74fec3162ae0f19.jpg,1,train,shard_0,shard_0/images/87a1a74fec3162ae0f19.jpg
126f7b8565707eab9a4c.jpg,1,train,shard_0,shard_0/images/126f7b8565707eab9a4c.jpg
e42953a94e57a4910086.jpg,0,train,shard_0,shard_0/images/e42953a94e57a4910086.jpg
537940c64769b734110e.jpg,0,train,shard_0,shard_0/images/537940c64769b734110e.jpg
03784a44f01d7233f364.jpg,0,train,shard_0,shard_0/images/03784a44f01d7233f364.jpg
aeda90e39428aeb99eb0.jpg,0,train,shard_0,shard_0/images/aeda90e39428aeb99eb0.jpg
f0e62bab14de9f31bff1.jpg,0,train,shard_0,shard_0/images/f0e62bab14de9f31bff1.jpg
28b4367281fc88f080eb.jpg,0,train,shard_0,shard_0/images/28b4367281fc88f080eb.jpg
bdd8fcd414269e1e62c7.jpg,0,train,shard_0,shard_0/images/bdd8fcd414269e1e62c7.jpg
86a02d12823b06d85245.jpg,0,train,shard_0,shard_0/images/86a02d12823b06d85245.jpg
da8e61376b7b6da2699d.jpg,0,train,shard_0,shard_0/images/da8e61376b7b6da2699d.jpg
3772620f717697dd1000.jpg,1,train,shard_0,shard_0/images/3772620f717697dd1000.jpg
ef1c9de52feb5a8c9749.jpg,1,train,shard_0,shard_0/images/ef1c9de52feb5a8c9749.jpg
0ced46b287681ee8eed9.jpg,0,train,shard_0,shard_0/images/0ced46b287681ee8eed9.jpg
fc319a2d7aba6da142a9.jpg,1,train,shard_0,shard_0/images/fc319a2d7aba6da142a9.jpg
061432d782f6c9a64ec7.jpg,1,train,shard_0,shard_0/images/061432d782f6c9a64ec7.jpg
2ea947fe6709ada8d140.jpg,0,train,shard_0,shard_0/images/2ea947fe6709ada8d140.jpg
b6fefc47338d0ef153bc.jpg,0,train,shard_0,shard_0/images/b6fefc47338d0ef153bc.jpg
3b9af5f076534e19a4f1.jpg,0,train,shard_0,shard_0/images/3b9af5f076534e19a4f1.jpg
257fa91deb48a17165f4.jpg,0,train,shard_0,shard_0/images/257fa91deb48a17165f4.jpg
8ed7aed8a12c812ade5f.jpg,0,train,shard_0,shard_0/images/8ed7aed8a12c812ade5f.jpg
f26c9c1a6f8fc1ab8a97.jpg,0,train,shard_0,shard_0/images/f26c9c1a6f8fc1ab8a97.jpg
aed6e9d2b5c630107c45.jpg,0,train,shard_0,shard_0/images/aed6e9d2b5c630107c45.jpg
622c3cd9a21b5c5e893c.jpg,1,train,shard_0,shard_0/images/622c3cd9a21b5c5e893c.jpg
0cc8471de09cf690c2bd.jpg,0,train,shard_0,shard_0/images/0cc8471de09cf690c2bd.jpg
ef47b3126d685936ea26.jpg,0,train,shard_0,shard_0/images/ef47b3126d685936ea26.jpg
d51cd28f4cc2958041cf.jpg,0,train,shard_0,shard_0/images/d51cd28f4cc2958041cf.jpg
54c553a13705c3acb560.jpg,0,train,shard_0,shard_0/images/54c553a13705c3acb560.jpg
f1a2733580dca4354593.jpg,0,train,shard_0,shard_0/images/f1a2733580dca4354593.jpg
6da609b4226d86d33fe4.jpg,1,train,shard_0,shard_0/images/6da609b4226d86d33fe4.jpg
8edfbe03a29146eb1d7d.jpg,1,train,shard_0,shard_0/images/8edfbe03a29146eb1d7d.jpg
6d2816f01196c560f17e.jpg,1,train,shard_0,shard_0/images/6d2816f01196c560f17e.jpg
5e1542cfd7c56e047cde.jpg,0,train,shard_0,shard_0/images/5e1542cfd7c56e047cde.jpg
e04ee9b0a744de441ff3.jpg,1,train,shard_0,shard_0/images/e04ee9b0a744de441ff3.jpg
09ee4ce16b3f93f746a4.jpg,0,train,shard_0,shard_0/images/09ee4ce16b3f93f746a4.jpg
7fad0245f4dcdd36eb50.jpg,0,train,shard_0,shard_0/images/7fad0245f4dcdd36eb50.jpg
60b89818536aee2efaea.jpg,0,train,shard_0,shard_0/images/60b89818536aee2efaea.jpg
6ddd701eba48f09dd580.jpg,1,train,shard_0,shard_0/images/6ddd701eba48f09dd580.jpg
b3c782d41ca329e55d0e.jpg,0,train,shard_0,shard_0/images/b3c782d41ca329e55d0e.jpg
20da17b41c2e21726239.jpg,1,train,shard_0,shard_0/images/20da17b41c2e21726239.jpg
192849f9bce9f2131f58.jpg,0,train,shard_0,shard_0/images/192849f9bce9f2131f58.jpg
cb3c499ab1c5a3e7f7b0.jpg,0,train,shard_0,shard_0/images/cb3c499ab1c5a3e7f7b0.jpg
03f4c0c2bf1e7a3b908e.jpg,1,train,shard_0,shard_0/images/03f4c0c2bf1e7a3b908e.jpg
07282c9ccdd662fa33f0.jpg,0,train,shard_0,shard_0/images/07282c9ccdd662fa33f0.jpg
4e8b97374f847d88a895.jpg,0,train,shard_0,shard_0/images/4e8b97374f847d88a895.jpg
9cf00beb3da6baa27df7.jpg,0,train,shard_0,shard_0/images/9cf00beb3da6baa27df7.jpg
8820e13770d8587ba3df.jpg,1,train,shard_0,shard_0/images/8820e13770d8587ba3df.jpg
1df1c58564614741daa0.jpg,0,train,shard_0,shard_0/images/1df1c58564614741daa0.jpg
2d4ced5819922fedbbd7.jpg,1,train,shard_0,shard_0/images/2d4ced5819922fedbbd7.jpg
5ab4a4bb5b24a8aa61a2.jpg,1,train,shard_0,shard_0/images/5ab4a4bb5b24a8aa61a2.jpg
b7ca7e3e1e71d49d9e21.jpg,0,train,shard_0,shard_0/images/b7ca7e3e1e71d49d9e21.jpg
9dff1aefcd7058c71171.jpg,1,train,shard_0,shard_0/images/9dff1aefcd7058c71171.jpg
b1ce932fbb023fae51bc.jpg,1,train,shard_0,shard_0/images/b1ce932fbb023fae51bc.jpg
07ffa373c9e8f88e59bc.jpg,1,train,shard_0,shard_0/images/07ffa373c9e8f88e59bc.jpg
d72f95f1e5c6050e12a8.jpg,1,train,shard_0,shard_0/images/d72f95f1e5c6050e12a8.jpg
45a34298abe41bc4a071.jpg,0,train,shard_0,shard_0/images/45a34298abe41bc4a071.jpg
134c4170b1ca7e0cc4d6.jpg,1,train,shard_0,shard_0/images/134c4170b1ca7e0cc4d6.jpg
cdb75ce79e8fce9c3940.jpg,0,train,shard_0,shard_0/images/cdb75ce79e8fce9c3940.jpg
5e5cc7e8acdce21260d7.jpg,0,train,shard_0,shard_0/images/5e5cc7e8acdce21260d7.jpg
330e3e9fa43a6b124077.jpg,1,train,shard_0,shard_0/images/330e3e9fa43a6b124077.jpg
a8c79b2801a0ccd23808.jpg,0,train,shard_0,shard_0/images/a8c79b2801a0ccd23808.jpg
292b9511cd15c304117b.jpg,0,train,shard_0,shard_0/images/292b9511cd15c304117b.jpg
792ae8e0c6eba7687c2d.jpg,1,train,shard_0,shard_0/images/792ae8e0c6eba7687c2d.jpg
aac8686c2a3c770108ea.jpg,0,train,shard_0,shard_0/images/aac8686c2a3c770108ea.jpg
5b7688b70e110e2f09cd.jpg,0,train,shard_0,shard_0/images/5b7688b70e110e2f09cd.jpg
2eec6f18146920ec690b.jpg,1,train,shard_0,shard_0/images/2eec6f18146920ec690b.jpg
cbd20241b8a69c75ee60.jpg,1,train,shard_0,shard_0/images/cbd20241b8a69c75ee60.jpg
7d4ed411088debcd73fc.jpg,0,train,shard_0,shard_0/images/7d4ed411088debcd73fc.jpg
24e75b9962fca395358c.jpg,1,train,shard_0,shard_0/images/24e75b9962fca395358c.jpg
fa0d5963ed9bf54ce75d.jpg,1,train,shard_0,shard_0/images/fa0d5963ed9bf54ce75d.jpg
8588b89a9f74aff27228.jpg,1,train,shard_0,shard_0/images/8588b89a9f74aff27228.jpg
e2da827d0272b485111f.jpg,1,train,shard_0,shard_0/images/e2da827d0272b485111f.jpg
f665e5c6e85e8eb476d5.jpg,1,train,shard_0,shard_0/images/f665e5c6e85e8eb476d5.jpg
9be2310d3a7f7b71e74c.jpg,1,train,shard_0,shard_0/images/9be2310d3a7f7b71e74c.jpg
5309c808482b34c80d59.jpg,1,train,shard_0,shard_0/images/5309c808482b34c80d59.jpg
f0676834b71144da5096.jpg,0,train,shard_0,shard_0/images/f0676834b71144da5096.jpg
430100091353db8a5a2e.jpg,0,train,shard_0,shard_0/images/430100091353db8a5a2e.jpg
7f848beefdaf94693a68.jpg,1,train,shard_0,shard_0/images/7f848beefdaf94693a68.jpg
